article_id,title,publication_date,publication_year,type,author_type,queried_author,general_h_index,general_i10_index,author_position,is_corresponding_author,n_authors,journal_display_name,journal_publisher,is_oa,oa_status,primary_topic,topic_subfield,topic_field,topic_domain,top_concepts,keywords,sdgs,total_citations,percentile_min,percentile_max,citation_norm_percentile,n_references,citations_year_6,citations_year_5,citations_year_4,citations_year_3,citations_year_2,citations_year_1,citations_year_0,citations_year_8,citations_year_7,author_total_citations
https://openalex.org/W3090865140,"STAIR 2.0: A Generic and Automatic Algorithm to Fuse Modis, Landsat, and Sentinel-2 to Generate 10 m, Daily, and Cloud-/Gap-Free Surface Reflectance Product",2020-10-01,2020,article,Target_author,Kaiyu,69,156,middle,True,5,Remote Sensing,Multidisciplinary Digital Publishing Institute,True,gold,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Fuse (electrical)', 'Remote sensing', 'Satellite', 'Computer science', 'Sensor fusion']","['Fuse (electrical)', 'Remote sensing', 'Satellite', 'Computer science', 'Sensor fusion', 'Cloud computing', 'Pixel', 'Algorithm', 'Fusion', 'Image resolution', 'Temporal resolution', 'Environmental science', 'Artificial intelligence', 'Geology']",[],33,89.0,99.0,0.94284818,36,,5.0,2.0,11.0,9.0,5.0,1.0,,,10358
https://openalex.org/W2911908967,A Review of Soybean Yield when Double‐Cropped after Wheat,2019-01-24,2019,review,Target_author,Ciampitti,58,219,last,True,7,Agronomy Journal,Wiley,True,hybrid,Soybean genetics and cultivation,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Agronomy', 'Yield (engineering)', 'Sowing', 'Mathematics', 'Yield gap']","['Agronomy', 'Yield (engineering)', 'Sowing', 'Mathematics', 'Yield gap', 'Crop', 'Growing season', 'Crop yield', 'Biology']",['Responsible consumption and production'],33,89.0,99.0,0.91870519,80,8.0,7.0,5.0,3.0,8.0,1.0,,,1.0,7582
https://openalex.org/W3047857787,Connections between the hydrological cycle and crop yield in the rainfed U.S. Corn Belt,2020-08-08,2020,article,Target_author,Kaiyu,69,156,middle,True,12,Journal of Hydrology,Elsevier BV,True,bronze,Hydrology and Drought Analysis,Global and Planetary Change,Environmental Science,Physical Sciences,"['Evapotranspiration', 'Water cycle', 'Environmental science', 'Crop yield', 'Crop']","['Evapotranspiration', 'Water cycle', 'Environmental science', 'Crop yield', 'Crop', 'Soil water', 'Water content', 'Precipitation', 'Abiotic component', 'Yield (engineering)', 'Agronomy', 'Water-use efficiency', 'Hydrology (agriculture)', 'Soil science', 'Irrigation', 'Geography', 'Ecology', 'Biology', 'Geology', 'Meteorology']",['Clean water and sanitation'],32,97.0,99.0,0.8823939,110,2.0,4.0,5.0,8.0,7.0,6.0,,,,10358
https://openalex.org/W3030825989,Reduction of Nitrogen Fertilizer Requirements and Nitrous Oxide Emissions Using Legume Cover Crops in a No-Tillage Sorghum Production System,2020-05-28,2020,article,Target_author,Vara Prasad,93,359,middle,True,5,Sustainability,Multidisciplinary Digital Publishing Institute,True,gold,Soil Carbon and Nitrogen Dynamics,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Agronomy', 'Cover crop', 'Crotalaria juncea', 'Sorghum', 'Fertilizer']","['Agronomy', 'Cover crop', 'Crotalaria juncea', 'Sorghum', 'Fertilizer', 'Tillage', 'Environmental science', 'Cajanus', 'Cropping system', 'Context (archaeology)', 'Stover', 'Crop', 'Biology', 'Green manure']",[],32,93.0,100.0,0.87621791,34,3.0,9.0,4.0,5.0,9.0,2.0,,,,13299
https://openalex.org/W4280626289,Sustained improvement in tolerance to water deficit accompanies maize yield increase in temperate environments,2022-05-19,2022,article,Target_author,Messina,53,97,first,True,6,Crop Science,Wiley,False,closed,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Hybrid', 'Temperate climate', 'Biology', 'Agronomy', 'Yield (engineering)']","['Hybrid', 'Temperate climate', 'Biology', 'Agronomy', 'Yield (engineering)', 'Evapotranspiration', 'Crop', 'Drought tolerance', 'Plant breeding', 'Crop yield', 'Zea mays', 'Botany', 'Ecology']",['Clean water and sanitation'],32,98.0,99.0,0.9745742,48,,,2.0,5.0,7.0,11.0,7.0,,,3276
https://openalex.org/W4283263120,Attributing differences of solar-induced chlorophyll fluorescence (SIF)-gross primary production (GPP) relationships between two C4 crops: corn and miscanthus,2022-06-21,2022,article,Target_author,Kaiyu,69,156,middle,True,12,Agricultural and Forest Meteorology,Elsevier BV,True,green,Plant Water Relations and Carbon Dynamics,Global and Planetary Change,Environmental Science,Physical Sciences,"['Miscanthus', 'Primary production', 'Canopy', 'Chlorophyll fluorescence', 'Environmental science']","['Miscanthus', 'Primary production', 'Canopy', 'Chlorophyll fluorescence', 'Environmental science', 'Agronomy', 'Perennial plant', 'Biomass (ecology)', 'Photosynthesis', 'Botany', 'Bioenergy', 'Biology', 'Ecosystem', 'Ecology', 'Biofuel']",[],31,90.0,99.0,0.92681274,102,,,2.0,8.0,13.0,7.0,1.0,,,10358
https://openalex.org/W3136200416,Intercontinental prediction of soybean phenology via hybrid ensemble of knowledge-based and data-driven models,2021-01-01,2021,article,Target_author,Messina,53,97,last,True,7,in silico Plants,Oxford University Press,True,gold,Greenhouse Technology and Climate Control,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Leverage (statistics)', 'Computer science', 'Machine learning', 'Benchmark (surveying)', 'Cropping']","['Leverage (statistics)', 'Computer science', 'Machine learning', 'Benchmark (surveying)', 'Cropping', 'Phenology', 'Predictive modelling', 'Data-driven', 'Artificial intelligence', 'Data mining', 'Agriculture', 'Ecology', 'Biology']",['Climate action'],31,93.0,99.0,0.92803569,84,,1.0,12.0,3.0,8.0,5.0,2.0,,,3276
https://openalex.org/W4291824806,Redefining crop breeding strategy for effective use of nitrogen in cropping systems,2022-08-16,2022,article,Target_author,Ciampitti,58,219,first,True,4,Communications Biology,Nature Portfolio,True,gold,Plant nutrient uptake and metabolism,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Bridging (networking)', 'Conceptualization', 'Cropping', 'Stewardship (theology)', 'Agricultural engineering']","['Bridging (networking)', 'Conceptualization', 'Cropping', 'Stewardship (theology)', 'Agricultural engineering', 'Environmental science', 'Agroecosystem', 'Agroforestry', 'Crop yield', 'Crop', 'Crop management', 'Conceptual framework', 'Agronomy', 'Agriculture', 'Computer science', 'Engineering', 'Ecology', 'Biology', 'Political science', 'Sociology']",['Zero hunger'],31,94.0,100.0,0.96269355,28,,,1.0,8.0,15.0,5.0,2.0,,,7582
https://openalex.org/W4285742224,"Climate Change and Management Impacts on Soybean N Fixation, Soil N Mineralization, N2O Emissions, and Seed Yield",2022-04-27,2022,article,Target_author,Archontoulis,53,121,last,True,11,Frontiers in Plant Science,Frontiers Media,True,gold,Soybean genetics and cultivation,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Environmental science', 'Climate change', 'Cropping', 'Crop yield', 'Agriculture']","['Environmental science', 'Climate change', 'Cropping', 'Crop yield', 'Agriculture', 'Agronomy', 'Mineralization (soil science)', 'Yield gap', 'Agricultural engineering', 'Soil water', 'Agroforestry', 'Ecology', 'Soil science', 'Biology', 'Engineering']",['Climate action'],31,98.0,99.0,0.96047539,94,,,2.0,11.0,10.0,8.0,,,,5318
https://openalex.org/W3067342842,Narrowing Diurnal Temperature Amplitude Alters Carbon Tradeoff and Reduces Growth in C4 Crop Sorghum,2020-08-19,2020,article,Target_author,Vara Prasad,93,359,middle,True,4,Frontiers in Plant Science,Frontiers Media,True,gold,Plant responses to elevated CO2,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Daytime', 'Sorghum', 'Diurnal temperature variation', 'Photosynthesis', 'Respiration']","['Daytime', 'Sorghum', 'Diurnal temperature variation', 'Photosynthesis', 'Respiration', 'Amplitude', 'Atmospheric sciences', 'Environmental science', 'Agronomy', 'Biomass (ecology)', 'Botany', 'Biology', 'Physics']",[],31,94.0,100.0,0.92069532,69,4.0,7.0,5.0,6.0,7.0,2.0,,,,13299
https://openalex.org/W4323687879,Evaluating and improving APSIM's capacity in simulating long-term corn yield response to nitrogen in continuous- and rotated-corn systems,2023-03-09,2023,article,Target_author,Archontoulis,53,121,last,True,7,Agricultural Systems,Elsevier BV,False,closed,Soil Carbon and Nitrogen Dynamics,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Yield (engineering)', 'Crop yield', 'Crop rotation', 'Mathematics', 'Fertilizer']","['Yield (engineering)', 'Crop yield', 'Crop rotation', 'Mathematics', 'Fertilizer', 'Zea mays', 'Agronomy', 'Crop', 'Environmental science', 'Agricultural engineering', 'Physics', 'Biology']",['Zero hunger'],30,98.0,99.0,0.95902211,113,,,,2.0,11.0,12.0,5.0,,,5318
https://openalex.org/W4402508824,Subfield-level crop yield mapping without ground truth data: A scale transfer framework,2024-09-13,2024,article,Target_author,Lobell,112,269,last,True,5,Remote Sensing of Environment,Elsevier BV,False,closed,Smart Agriculture and AI,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Ground truth', 'Remote sensing', 'Scale (ratio)', 'Yield (engineering)', 'Crop']","['Ground truth', 'Remote sensing', 'Scale (ratio)', 'Yield (engineering)', 'Crop', 'Environmental science', 'Computer science', 'Crop yield', 'Geology', 'Artificial intelligence', 'Cartography', 'Geography', 'Agronomy', 'Physics']",['Zero hunger'],30,90.0,100.0,0.99346744,62,,,,,8.0,21.0,1.0,,,8518
https://openalex.org/W3129008670,Continuous in situ soil nitrate sensors: The importance of high‐resolution measurements across time and a comparison with salt extraction‐based methods,2021-01-29,2021,article,Target_author,Castellano,48,95,last,True,8,Soil Science Society of America Journal,Wiley,True,hybrid,Soil Moisture and Remote Sensing,Environmental Engineering,Environmental Science,Physical Sciences,"['Soil science', 'Environmental science', 'Sampling (signal processing)', 'Soil water', 'Temporal resolution']","['Soil science', 'Environmental science', 'Sampling (signal processing)', 'Soil water', 'Temporal resolution', 'Extraction (chemistry)', 'Soil test', 'In situ', 'Nitrate', 'Hydrology (agriculture)', 'Environmental chemistry', 'Chemistry', 'Geology', 'Geotechnical engineering']",[],30,94.0,99.0,0.84633629,32,,2.0,6.0,11.0,6.0,3.0,2.0,,,3569
https://openalex.org/W4210820703,"Responses of Soybean Genotypes to Different Nitrogen and Phosphorus Sources: Impacts on Yield Components, Seed Yield, and Seed Protein",2022-01-24,2022,article,Target_author,Vara Prasad,93,359,last,True,7,Plants,Multidisciplinary Digital Publishing Institute,True,gold,Legume Nitrogen Fixing Symbiosis,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Biology', 'Yield (engineering)', 'Phosphorus', 'Urea', 'Agronomy']","['Biology', 'Yield (engineering)', 'Phosphorus', 'Urea', 'Agronomy', 'Crop', 'Nitrogen', 'Fertilizer', 'Glycine', 'Shoot', 'Horticulture', 'Chemistry', 'Amino acid']",['Zero hunger'],30,97.0,100.0,0.9551028,29,,,3.0,9.0,7.0,6.0,5.0,,,13299
https://openalex.org/W4322761938,Comparison of statistical methods to fit critical nitrogen dilution curves,2023-03-02,2023,article,Target_author,Ciampitti,58,219,last,True,7,European Journal of Agronomy,Elsevier BV,False,closed,Soil Geostatistics and Mapping,Environmental Engineering,Environmental Science,Physical Sciences,"['Range (aeronautics)', 'Moment (physics)', 'Statistics', 'Mathematics', 'Bayesian probability']","['Range (aeronautics)', 'Moment (physics)', 'Statistics', 'Mathematics', 'Bayesian probability', 'Function (biology)', 'Computer science']",['Zero hunger'],29,90.0,100.0,0.93077131,29,,,,4.0,17.0,7.0,1.0,,,7582
https://openalex.org/W2909159587,A spatial framework for ex-ante impact assessment of agricultural technologies,2019-01-18,2019,article,Target_author,Grassini,56,106,last,True,13,Global Food Security,Elsevier BV,True,hybrid,Agricultural Innovations and Practices,General Agricultural and Biological Sciences,Agricultural and Biological Sciences,Life Sciences,"['Context (archaeology)', 'Agriculture', 'Population', 'Impact assessment', 'Ex-ante']","['Context (archaeology)', 'Agriculture', 'Population', 'Impact assessment', 'Ex-ante', 'Productivity', 'Environmental resource management', 'Geography', 'Agricultural productivity', 'Agricultural machinery', 'Agricultural economics', 'Business', 'Environmental planning', 'Regional science', 'Natural resource economics', 'Economic growth', 'Economics', 'Political science']",['No poverty'],29,94.0,98.0,0.97650447,61,3.0,5.0,6.0,2.0,7.0,6.0,,,,3977
https://openalex.org/W3190856156,"Peanut yield, nutrient uptake and nutrient requirements in different regions of China",2021-07-19,2021,article,Target_author,Ciampitti,58,219,middle,True,8,Journal of Integrative Agriculture,Elsevier BV,True,gold,Peanut Plant Research Studies,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Nutrient', 'Yield (engineering)', 'Arachis hypogaea', 'Phosphorus', 'Point of delivery']","['Nutrient', 'Yield (engineering)', 'Arachis hypogaea', 'Phosphorus', 'Point of delivery', 'Nitrogen', 'Crop', 'Potassium', 'Field experiment', 'Agronomy', 'Crop yield', 'Animal science', 'Stoichiometry', 'Chemistry', 'Biology']",['Zero hunger'],29,89.0,99.0,0.92962195,31,,,11.0,8.0,5.0,4.0,1.0,,,7582
https://openalex.org/W2888410500,Simulating rice and maize yield potential in the humid tropical environment of Indonesia,2018-08-24,2018,article,Target_author,Grassini,56,106,last,True,9,European Journal of Agronomy,Elsevier BV,False,closed,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Agronomy', 'Cultivar', 'Yield (engineering)', 'Crop', 'Temperate climate']","['Agronomy', 'Cultivar', 'Yield (engineering)', 'Crop', 'Temperate climate', 'Environmental science', 'Biomass (ecology)', 'Fertilizer', 'Tropics', 'Phenology', 'Hybrid', 'Oryza sativa', 'Mathematics', 'Biology', 'Botany', 'Ecology']",['Zero hunger'],29,89.0,99.0,0.94883277,65,2.0,4.0,4.0,10.0,1.0,3.0,,1.0,4.0,3977
https://openalex.org/W3208687281,Impacts of the COVID‐19 pandemic on vegetable production systems and livelihoods: Smallholder farmer experiences in Burkina Faso,2021-10-31,2021,article,Target_author,Vara Prasad,93,359,last,True,7,Food and Energy Security,Wiley,True,gold,COVID-19 Pandemic Impacts,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,"['Livelihood', 'Market access', 'Food security', 'Business', 'Productivity']","['Livelihood', 'Market access', 'Food security', 'Business', 'Productivity', 'Agroecology', 'Poverty', 'Agricultural economics', 'Agriculture', 'Production (economics)', 'Household income', 'Agricultural productivity', 'Socioeconomic status', 'Unemployment', 'Socioeconomics', 'Economic growth', 'Economics', 'Geography', 'Environmental health', 'Population']",['No poverty'],28,89.0,99.0,0.96815058,19,,,4.0,7.0,12.0,4.0,1.0,,,13299
https://openalex.org/W3188808628,Assessing Different Plant‐Centric Water Stress Metrics for Irrigation Efficacy Using Soil‐Plant‐Atmosphere‐Continuum Simulation,2021-08-08,2021,article,Target_author,Kaiyu,69,156,middle,True,12,Water Resources Research,Wiley,False,closed,Plant Water Relations and Carbon Dynamics,Global and Planetary Change,Environmental Science,Physical Sciences,"['Environmental science', 'Irrigation', 'Irrigation scheduling', 'Water content', 'Agricultural engineering']","['Environmental science', 'Irrigation', 'Irrigation scheduling', 'Water content', 'Agricultural engineering', 'Deficit irrigation', 'Water scarcity', 'Water resources', 'Environmental engineering', 'Water resource management', 'Soil water', 'Irrigation management', 'Engineering', 'Soil science', 'Agronomy', 'Ecology']",['Clean water and sanitation'],27,97.0,99.0,0.89424332,89,,,4.0,12.0,7.0,4.0,,,,10358
https://openalex.org/W4223585898,Maize Leaf Appearance Rates: A Synthesis From the United States Corn Belt,2022-04-05,2022,article,Target_author,Archontoulis,53,121,last,True,8,Frontiers in Plant Science,Frontiers Media,True,gold,Greenhouse Technology and Climate Control,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Phenology', 'Growing degree-day', 'photoperiodism', 'Hybrid', 'Biology']","['Phenology', 'Growing degree-day', 'photoperiodism', 'Hybrid', 'Biology', 'Horticulture', 'Crop', 'Growing season', 'Botany', 'Agronomy']",[],27,94.0,99.0,0.95291107,34,,,1.0,4.0,8.0,12.0,2.0,,,5318
https://openalex.org/W2986993157,Co-limitation and stoichiometry capture the interacting effects of nitrogen and sulfur on maize yield and nutrient use efficiency,2019-11-15,2019,article,Target_author,Ciampitti,58,219,last,True,4,European Journal of Agronomy,Elsevier BV,True,green,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Nutrient', 'Nitrogen', 'Yield (engineering)', 'Stoichiometry', 'Sulfur']","['Nutrient', 'Nitrogen', 'Yield (engineering)', 'Stoichiometry', 'Sulfur', 'Agronomy', 'Biomass (ecology)', 'Shoot', 'Chemistry', 'Biology', 'Materials science']",[],27,95.0,99.0,0.92800756,79,2.0,6.0,4.0,6.0,4.0,3.0,,,2.0,7582
https://openalex.org/W3000426793,Dynamics of oil and fatty acid accumulation during seed development in historical soybean varieties,2020-01-10,2020,article,Target_author,Ciampitti,58,219,last,True,6,Field Crops Research,Elsevier BV,True,green,Soybean genetics and cultivation,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Soybean oil', 'Fatty acid', 'Human fertilization', 'Yield (engineering)', 'Biology']","['Soybean oil', 'Fatty acid', 'Human fertilization', 'Yield (engineering)', 'Biology', 'Composition (language)', 'Animal science', 'Agronomy', 'Horticulture', 'Food science', 'Biochemistry']","['Industry, innovation and infrastructure']",27,94.0,99.0,0.935937,54,1.0,5.0,2.0,4.0,7.0,5.0,3.0,,,7582
